230,165,2.73859,225,204,156
478,167,2.73859,159,120,50
122,168,2.73859,175,145,89
194,169,2.73859,192,161,98
391,169,2.73859,144,110,47
412,169,2.73859,161,122,43
422,169,2.73859,146,111,41
139,170,2.73859,166,140,88
395,172,2.73859,139,108,40
355,173,2.73859,76,66,39
309,176,2.73859,227,217,169
156,177,2.73859,187,152,95
329,177,2.73859,221,212,172
372,177,2.73859,97,83,43
257,179,2.73859,230,205,152
76,184,2.73859,161,170,144
292,186,2.73859,214,203,174
196,188,2.73859,205,170,114
369,188,2.73859,107,87,42
361,189,2.73859,87,74,31
365,189,2.73859,103,85,38
38,190,2.73859,204,219,218
442,194,2.73859,159,109,46
24,198,2.73859,188,202,202
242,201,2.73859,128,103,62
153,203,2.73859,178,151,97
405,206,2.73859,138,109,49
193,207,2.73859,187,155,98
364,210,2.73859,78,65,39
480,210,2.73859,150,114,49
76,212,2.73859,103,93,62
271,214,2.73859,181,153,110
443,218,2.73859,226,184,66
198,220,2.73859,186,150,92
371,221,2.73859,108,88,46
397,221,2.73859,124,98,47
72,222,2.73859,93,83,54
263,228,2.73859,151,128,88
360,228,2.73859,208,180,119
417,228,2.73859,120,93,37
511,228,2.73859,234,190,84
312,230,2.73859,200,210,173
214,236,2.73859,189,152,103
401,237,2.73859,125,98,39
299,239,2.73859,96,96,69
402,242,2.73859,129,105,48
419,242,2.73859,163,127,52
499,242,2.73859,161,118,50
248,245,2.73859,214,199,162
119,248,2.73859,59,56,44
511,248,2.73859,159,113,53
465,249,2.73859,229,179,70
481,252,2.73859,237,199,81
308,254,2.73859,199,183,149
132,255,2.73859,152,130,78
251,257,2.73859,227,218,185
157,258,2.73859,121,107,64
484,258,2.73859,236,195,86
501,258,2.73859,143,105,59
207,259,2.73859,116,92,53
138,262,2.73859,141,123,69
234,262,2.73859,231,211,171
108,263,2.73859,95,90,61
294,264,2.73859,196,177,133
390,264,2.73859,112,99,45
43,265,2.73859,175,193,177
179,267,2.73859,27,24,22
322,268,2.73859,231,221,195
228,269,2.73859,218,186,142
300,269,2.73859,225,218,184
307,272,2.73859,223,216,184
358,272,2.73859,225,205,163
72,274,2.73859,150,122,65
304,276,2.73859,230,219,180
91,280,2.73859,149,126,73
384,281,2.73859,68,62,38
289,282,2.73859,226,213,184
423,285,2.73859,182,137,49
213,286,2.73859,125,100,69
346,287,2.73859,231,212,174
373,287,2.73859,198,160,82
64,289,2.73859,191,200,188
332,289,2.73859,224,200,165
439,290,2.73859,165,129,49
164,292,2.73859,135,113,76
397,292,2.73859,103,84,43
403,295,2.73859,127,104,54
419,298,2.73859,169,126,54
144,299,2.73859,163,140,92
412,300,2.73859,131,102,49
303,301,2.73859,224,201,161
416,303,2.73859,131,104,50
106,305,2.73859,128,115,72
439,308,2.73859,162,119,46
219,309,2.73859,134,108,75
406,309,2.73859,94,85,46
278,313,2.73859,205,177,137
492,315,2.73859,183,139,54
448,318,2.73859,148,113,52
158,323,2.73859,153,125,70
87,324,2.73859,87,75,50
234,325,2.73859,172,138,92
265,325,2.73859,175,144,105
353,329,2.73859,224,205,166
448,331,2.73859,102,80,41
217,333,2.73859,131,115,73
183,336,2.73859,163,135,80
500,336,2.73859,159,123,43
504,337,2.73859,170,137,48
333,338,2.73859,223,208,175
443,343,2.73859,96,81,42
163,344,2.73859,156,135,87
183,344,2.73859,156,134,81
374,344,2.73859,219,198,150
122,345,2.73859,148,131,65
152,348,2.73859,64,67,43
313,350,2.73859,227,214,174
332,354,2.73859,228,214,179
182,355,2.73859,151,131,71
290,355,2.73859,231,216,178
61,356,2.73859,191,206,198
296,357,2.73859,227,212,170
304,360,2.73859,215,186,134
307,363,2.73859,191,167,120
339,363,2.73859,228,214,174
336,367,2.73859,228,215,173
171,369,2.73859,67,68,46
181,370,2.73859,175,143,90
511,371,2.73859,159,111,54
273,372,2.73859,217,160,120
482,372,2.73859,114,93,46
83,373,2.73859,187,200,178
225,375,2.73859,181,150,95
157,376,2.73859,149,128,61
268,376,2.73859,192,125,94
116,380,2.73859,149,129,76
290,381,2.73859,217,157,118
337,383,2.73859,231,221,179
75,386,2.73859,209,218,200
338,391,2.73859,230,221,179
225,393,2.73859,182,142,90
260,400,2.73859,170,131,79
369,400,2.73859,201,180,129
479,400,2.73859,86,76,42
225,402,2.73859,174,144,89
179,406,2.73859,144,127,68
192,406,2.73859,176,141,64
495,408,2.73859,97,82,43
467,409,2.73859,158,176,181
136,413,2.73859,128,132,88
254,413,2.73859,179,148,92
487,416,2.73859,78,77,50
365,418,2.73859,206,193,151
20,419,2.73859,217,226,223
154,424,2.73859,125,131,92
433,424,2.73859,195,152,70
451,426,2.73859,228,231,223
287,427,2.73859,222,201,160
334,427,2.73859,227,211,165
459,428,2.73859,175,179,179
372,431,2.73859,225,217,171
346,437,2.73859,221,211,174
476,437,2.73859,172,185,176
421,440,2.73859,111,98,65
457,440,2.73859,228,200,117
227,442,2.73859,147,127,86
498,442,2.73859,207,212,205
100,443,2.73859,197,211,201
303,447,2.73859,195,165,114
119,448,2.73859,146,124,63
199,456,2.73859,150,138,89
108,460,2.73859,165,138,80
480,460,2.73859,242,222,126
438,462,2.73859,139,119,65
473,465,2.73859,236,200,103
418,467,2.73859,122,129,101
131,469,2.73859,147,121,69
204,469,2.73859,153,136,85
377,469,2.73859,228,217,175
393,470,2.73859,133,146,120
264,472,2.73859,193,165,110
378,479,2.73859,209,203,162
455,482,2.73859,161,118,57
110,483,2.73859,154,127,68
492,484,2.73859,237,238,231
126,486,2.73859,129,114,70
91,488,2.73859,205,207,181
330,488,2.73859,232,225,183
483,488,2.73859,221,182,86
280,494,2.73859,207,184,135
382,494,2.73859,92,101,85
276,496,2.73859,219,189,127
110,502,2.73859,150,122,69
486,502,2.73859,236,236,230
173,505,2.73859,219,165,58
321,506,2.73859,225,217,171
381,507,2.73859,76,71,38
469,511,2.73859,210,175,85
73,0,2.3243,202,220,217
109,0,2.3243,204,216,212
413,0,2.3243,188,185,145
497,0,2.3243,182,161,67
413,4,2.3243,186,182,143
458,4,2.3243,199,206,203
411,7,2.3243,197,187,149
465,8,2.3243,171,142,53
503,8,2.3243,148,129,59
452,10,2.3243,207,212,198
470,13,2.3243,208,180,85
458,14,2.3243,181,155,71
481,19,2.3243,209,177,87
401,20,2.3243,201,211,193
70,21,2.3243,193,211,212
493,21,2.3243,158,126,54
305,24,2.3243,187,202,187
484,24,2.3243,127,107,40
498,25,2.3243,175,137,49
291,27,2.3243,196,187,130
440,29,2.3243,166,137,53
447,30,2.3243,123,104,37
237,31,2.3243,181,154,68
321,32,2.3243,176,159,105
399,32,2.3243,193,209,196
505,32,2.3243,172,138,55
281,33,2.3243,206,167,64
478,33,2.3243,123,98,52
232,34,2.3243,173,149,67
288,34,2.3243,213,171,71
463,34,2.3243,176,138,48
118,35,2.3243,179,197,197
341,35,2.3243,165,177,168
453,35,2.3243,187,149,56
248,36,2.3243,197,162,59
127,38,2.3243,185,205,205
461,38,2.3243,173,133,49
476,38,2.3243,119,96,49
123,39,2.3243,190,207,206
204,41,2.3243,144,127,57
196,42,2.3243,130,119,58
226,42,2.3243,166,134,54
320,42,2.3243,222,183,80
421,42,2.3243,145,140,55
474,42,2.3243,123,99,45
505,42,2.3243,142,128,74
262,43,2.3243,202,161,56
384,43,2.3243,163,176,158
193,44,2.3243,131,119,53
253,45,2.3243,179,139,51
240,47,2.3243,179,142,48
499,47,2.3243,139,119,54
269,48,2.3243,200,159,51
393,48,2.3243,153,144,72
511,49,2.3243,149,132,62
231,50,2.3243,170,132,53
188,51,2.3243,117,106,51
461,52,2.3243,206,163,53
494,52,2.3243,136,101,46
278,53,2.3243,195,153,61
142,54,2.3243,175,194,194
345,55,2.3243,221,190,76
47,56,2.3243,196,212,212
349,56,2.3243,212,181,71
396,56,2.3243,168,144,64
254,57,2.3243,170,133,47
437,57,2.3243,173,134,50
496,57,2.3243,200,165,80
363,59,2.3243,195,163,54
428,368,22.92,82,71,40
174,97,21.965,137,117,63
467,306,21.7472,167,128,53
415,327,19.3879,92,79,45
459,205,19.1,171,130,48
377,241,19.1,113,98,61
375,157,18.8472,107,91,44
168,454,18.5944,142,128,75
197,275,18.0536,125,108,72
408,483,18.0536,130,122,82
126,303,17.4779,126,112,64
449,273,17.3865,173,134,58
269,69,17.19,159,125,54
426,104,17.19,154,121,51
88,348,17.19,147,139,100
405,448,17.19,120,114,82
487,228,16.9722,168,123,51
426,187,16.8108,137,104,44
104,170,16.6493,94,86,56
87,230,16.2701,109,95,59
511,353,16.235,157,118,49
472,356,16.235,133,99,44
437,241,16.1436,170,123,45
413,271,16.1436,170,133,54
98,382,16.1436,166,169,138
189,423,16.1086,119,111,72
127,96,15.8558,118,104,58
137,338,15.8558,96,91,61
252,343,15.8558,160,133,98
68,258,15.4415,140,120,69
428,406,15.3151,151,119,59
444,495,15.3151,199,157,73
483,76,15.28,209,183,108
106,124,15.28,142,123,66
136,447,15.1536,136,120,66
460,394,14.7393,111,105,73
159,277,14.6479,96,92,64
508,322,14.6129,177,138,53
163,486,14.325,185,143,69
310,119,14.2336,92,79,45
71,198,14.0722,126,119,77
451,454,13.6929,209,177,99
142,121,13.6579,137,116,60
499,381,13.6579,121,98,45
391,305,13.5315,102,84,50
359,76,13.4051,151,121,50
356,102,13.2436,176,136,50
157,361,13.1172,96,93,57
229,99,12.7029,124,104,57
239,449,12.7029,140,123,79
359,45,12.5765,164,152,102
198,495,12.5765,172,147,79
321,93,12.415,161,126,52
341,171,12.3236,98,85,49
273,423,12.2886,203,170,125
147,78,11.9093,109,100,55
425,61,11.7479,170,140,54
176,296,11.7479,147,125,75
186,135,11.4951,191,166,114
221,258,11.4951,198,164,112
250,469,11.4951,175,150,95
383,105,11.46,175,137,50
349,142,11.46,95,80,43
450,142,11.46,187,146,53
372,274,11.46,154,132,82
492,101,11.3336,197,202,170
497,424,11.3336,99,92,59
277,114,11.2072,153,125,65
338,121,11.2072,124,99,47
113,195,11.2072,114,99,63
127,423,11.2072,132,123,73
244,391,11.0808,133,103,71
336,64,10.9543,185,148,53
177,254,10.9543,108,96,64
210,52,10.9193,141,118,54
230,199,10.9193,193,168,117
311,66,10.7929,175,141,58
450,177,10.6665,133,102,47
386,394,10.6665,167,145,98
87,295,10.5401,124,110,68
252,90,10.505,106,93,51
205,98,10.505,102,85,46
486,193,10.505,144,113,47
276,226,10.505,108,94,70
117,277,10.505,117,105,63
194,316,10.505,171,142,89
119,356,10.3786,150,127,71
292,56,10.1258,199,157,64
389,69,10.1258,164,132,56
295,78,10.1258,127,104,49
74,172,10.1258,142,128,73
192,389,10.1258,150,127,78
331,40,9.96431,191,161,87
458,73,9.96431,165,132,55
428,134,9.96431,152,117,49
397,183,9.96431,117,95,46
350,191,9.83789,114,97,59
229,351,9.83789,117,104,72
242,58,9.71147,168,132,58
133,141,9.71147,145,124,68
303,224,9.71147,129,119,99
137,228,9.71147,137,118,74
61,231,9.71147,104,99,67
105,326,9.71147,119,107,67
487,332,9.71147,153,118,50
191,361,9.71147,161,134,78
511,0,9.58505,158,155,100
411,46,9.58505,158,141,66
165,68,9.58505,110,105,64
278,508,9.58505,212,187,129
465,23,9.55002,183,148,55
264,32,9.55002,197,167,75
434,39,9.55002,159,136,59
391,127,9.55002,134,104,45
511,205,9.55002,138,114,47
218,296,9.55002,148,118,79
468,113,9.4236,174,148,84
398,379,9.4236,140,121,77
366,131,9.29718,98,81,43
219,166,9.29718,213,190,141
431,446,9.29718,174,180,165
457,96,9.17076,189,151,59
84,147,9.17076,141,136,96
105,213,9.17076,117,103,61
323,229,9.17076,166,152,128
270,249,9.17076,145,126,95
506,18,9.00931,182,148,63
452,46,9.00931,178,139,49
511,260,9.00931,143,106,48
280,397,9.00931,154,118,80
428,464,9.00931,150,140,96
440,79,8.88289,158,127,54
68,364,8.88289,183,186,160
424,430,8.88289,146,122,67
265,456,8.88289,151,130,93
509,238,8.75647,185,138,57
493,252,8.75647,130,97,42
315,369,8.75647,174,152,115
482,9,8.59502,175,152,72
252,188,8.59502,167,147,97
191,197,8.59502,191,158,105
394,200,8.59502,135,105,46
432,211,8.59502,186,138,47
411,236,8.59502,146,119,51
190,237,8.59502,134,112,74
118,258,8.59502,71,68,50
435,299,8.59502,178,135,50
386,356,8.59502,202,180,129
165,423,8.59502,105,100,64
102,468,8.59502,169,166,134
194,468,8.59502,127,116,72
477,498,8.59502,214,179,100
379,85,8.4686,131,108,51
262,364,8.4686,196,161,116
237,79,8.34218,138,113,47
502,175,8.34218,169,133,52
309,240,8.34218,168,153,120
294,247,8.34218,143,120,92
474,277,8.34218,242,208,92
228,279,8.34218,210,177,128
226,330,8.34218,134,109,81
182,69,8.05431,147,125,55
225,182,8.05431,212,191,144
131,206,8.05431,159,133,80
463,232,8.05431,165,119,41
108,492,8.05431,146,128,76
215,82,7.92789,106,91,46
511,139,7.92789,199,178,100
316,140,7.92789,97,83,50
122,154,7.92789,124,105,64
355,208,7.92789,147,128,86
114,240,7.92789,61,58,46
95,265,7.92789,131,112,68
295,297,7.92789,215,193,156
487,404,7.92789,96,87,46
477,473,7.92789,236,201,102
374,498,7.92789,161,158,127
401,153,7.80147,108,92,45
148,173,7.80147,174,144,87
385,325,7.80147,195,162,98
299,369,7.80147,150,118,87
467,439,7.80147,215,197,129
292,95,7.64001,119,99,48
224,118,7.64001,215,200,156
219,135,7.64001,216,197,152
162,195,7.64001,187,155,90
178,226,7.64001,122,99,70
50,243,7.64001,126,123,87
314,262,7.64001,220,205,164
496,267,7.64001,203,165,72
390,273,7.64001,94,83,44
282,321,7.64001,199,170,129
410,391,7.64001,71,65,40
404,423,7.64001,90,84,50
442,473,7.64001,199,160,78
501,510,7.64001,189,184,152
460,511,7.64001,195,157,81
312,46,7.5136,220,183,88
440,335,7.5136,102,81,42
161,405,7.5136,122,109,65
317,455,7.5136,195,176,133
385,473,7.5136,153,153,126
414,511,7.5136,137,112,56
408,30,7.38718,190,184,130
504,54,7.38718,152,132,76
402,106,7.38718,174,137,53
415,156,7.38718,156,126,56
401,251,7.38718,129,105,48
141,254,7.38718,137,121,76
451,347,7.38718,101,80,38
99,452,7.38718,185,193,174
469,50,7.0993,170,137,54
79,279,7.0993,145,120,65
382,342,7.0993,202,176,122
124,405,7.0993,163,166,140
491,129,6.97289,193,182,113
467,136,6.97289,216,177,65
208,147,6.97289,205,185,139
125,178,6.97289,170,145,92
376,184,6.97289,93,78,39
440,123,6.84647,152,118,50
470,182,6.84647,118,93,44
86,184,6.84647,87,81,52
182,185,6.84647,191,162,111
207,247,6.84647,156,128,85
282,306,6.84647,219,194,157
405,351,6.84647,92,84,56
214,362,6.84647,168,136,85
139,369,6.84647,142,123,69
275,380,6.84647,155,111,82
501,401,6.84647,111,97,46
152,432,6.84647,120,132,84
226,462,6.84647,162,139,89
181,475,6.84647,194,162,84
218,500,6.84647,176,150,92
446,19,6.68501,183,170,116
445,60,6.68501,179,138,49
337,102,6.68501,166,127,50
427,149,6.68501,131,102,44
481,176,6.68501,125,102,48
372,213,6.68501,84,71,42
508,220,6.68501,224,183,71
457,251,6.68501,201,151,50
510,279,6.68501,209,186,97
176,362,6.68501,150,126,75
480,382,6.68501,126,105,50
407,404,6.68501,76,71,41
470,454,6.68501,239,208,115
292,457,6.68501,162,134,95
284,485,6.68501,219,190,128
382,486,6.68501,129,134,111
279,90,6.55859,104,90,50
113,144,6.55859,152,125,64
278,180,6.55859,186,170,124
201,213,6.55859,188,157,104
404,218,6.55859,128,100,44
353,225,6.55859,210,190,138
255,241,6.55859,168,145,105
416,249,6.55859,139,106,42
327,445,6.55859,188,173,132
387,501,6.55859,91,85,54
111,511,6.55859,146,123,74
234,42,6.43217,172,138,53
201,65,6.43217,130,110,52
201,81,6.43217,115,95,46
290,125,6.43217,160,132,74
403,139,6.43217,138,111,48
155,227,6.43217,112,96,56
96,250,6.43217,126,114,72
140,285,6.43217,147,127,77
381,289,6.43217,98,81,49
374,406,6.43217,173,158,113
511,414,6.43217,95,82,45
210,416,6.43217,99,96,72
487,465,6.43217,216,209,152
288,497,6.43217,218,196,142
244,29,6.1443,186,168,90
299,40,6.1443,229,193,97
414,76,6.1443,161,128,54
90,204,6.1443,147,120,60
410,293,6.1443,153,114,48
311,440,6.1443,224,199,149
227,56,6.01788,154,123,54
341,91,6.01788,172,135,53
107,103,6.01788,145,134,80
414,129,6.01788,154,120,51
329,135,6.01788,73,63,38
326,154,6.01788,98,88,55
399,166,6.01788,132,106,44
58,174,6.01788,165,153,92
419,221,6.01788,152,117,43
140,269,6.01788,150,127,73
107,289,6.01788,127,114,72
148,377,6.01788,133,118,67
199,403,6.01788,94,88,57
152,417,6.01788,110,113,75
375,511,6.01788,99,97,67
490,28,5.73001,165,129,52
225,34,5.73001,145,131,67
207,113,5.73001,172,139,72
461,126,5.73001,171,143,63
147,139,5.73001,159,133,76
70,149,5.73001,175,191,184
487,159,5.73001,196,147,46
295,179,5.73001,201,191,153
264,180,5.73001,211,194,148
160,183,5.73001,187,156,96
323,215,5.73001,201,178,132
65,217,5.73001,118,118,81
218,242,5.73001,199,165,111
48,255,5.73001,137,132,89
53,273,5.73001,148,139,94
430,286,5.73001,187,144,59
370,301,5.73001,210,181,129
493,308,5.73001,210,166,61
104,312,5.73001,126,113,67
193,345,5.73001,166,138,82
180,377,5.73001,117,103,61
266,396,5.73001,158,114,82
340,432,5.73001,201,181,136
273,445,5.73001,189,157,106
234,471,5.73001,171,146,87
462,485,5.73001,209,165,76
179,509,5.73001,204,161,72
495,8,5.60359,155,141,76
279,42,5.60359,213,173,72
409,88,5.60359,142,119,54
471,99,5.60359,206,173,80
261,113,5.60359,186,152,82
475,161,5.60359,175,131,46
188,172,5.60359,192,163,109
492,207,5.60359,217,171,66
131,244,5.60359,130,113,70
192,301,5.60359,178,154,101
179,314,5.60359,169,138,86
436,314,5.60359,160,124,53
258,382,5.60359,105,70,52
173,403,5.60359,133,117,64
475,407,5.60359,108,113,94
504,439,5.60359,120,107,74
469,37,5.47717,208,169,69
342,49,5.47717,188,155,75
258,50,5.47717,181,141,51
467,62,5.47717,185,149,61
265,98,5.47717,104,89,49
251,107,5.47717,183,155,87
369,115,5.47717,176,134,45
460,155,5.47717,204,154,48
428,166,5.47717,152,113,45
358,179,5.47717,77,66,40
422,292,5.47717,163,122,49
241,326,5.47717,199,161,105
119,329,5.47717,101,97,61
155,329,5.47717,136,117,69
105,362,5.47717,145,125,75
128,368,5.47717,149,126,73
114,396,5.47717,151,151,123
198,442,5.47717,103,100,74
114,473,5.47717,144,124,69
204,511,5.47717,180,149,79
422,0,5.1893,200,207,196
407,15,5.1893,197,198,163
182,49,5.1893,142,144,95
198,119,5.1893,193,164,112
437,169,5.1893,137,105,42
306,182,5.1893,205,191,152
381,197,5.1893,110,86,41
216,229,5.1893,194,159,112
391,285,5.1893,90,77,44
176,339,5.1893,157,134,85
161,392,5.1893,126,115,65
440,422,5.1893,185,161,105
350,426,5.1893,201,185,139
307,31,5.06288,200,174,97
496,41,5.06288,199,160,63
188,58,5.06288,127,110,48
247,71,5.06288,145,116,51
505,71,5.06288,196,199,176
501,85,5.06288,209,209,180
301,102,5.06288,102,85,44
216,110,5.06288,176,144,83
480,130,5.06288,197,172,82
393,143,5.06288,106,93,46
226,154,5.06288,221,199,157
234,160,5.06288,224,206,161
458,165,5.06288,144,112,47
322,182,5.06288,223,213,177
366,196,5.06288,107,86,44
226,214,5.06288,196,173,131
265,236,5.06288,98,81,57
286,237,5.06288,93,81,51
103,299,5.06288,113,103,68
83,310,5.06288,127,129,105
446,325,5.06288,123,98,46
272,331,5.06288,123,110,89
455,368,5.06288,101,84,39
236,432,5.06288,119,107,71
109,435,5.06288,172,161,115
337,441,5.06288,198,185,151
278,457,5.06288,142,122,83
302,461,5.06288,188,167,127
465,471,5.06288,239,206,111
454,472,5.06288,202,154,68
102,481,5.06288,149,149,116
52,489,5.06288,174,172,136
176,499,5.06288,206,161,79
428,506,5.06288,179,139,65
333,82,4.77501,112,89,42
455,109,4.77501,151,118,51
449,117,4.77501,158,121,52
410,119,4.77501,166,131,55
413,139,4.77501,126,102,47
229,144,4.77501,227,207,157
183,150,4.77501,189,163,116
69,158,4.77501,150,143,87
161,173,4.77501,190,154,87
135,175,4.77501,166,142,86
51,182,4.77501,180,188,163
89,194,4.77501,131,111,63
158,207,4.77501,184,156,94
211,211,4.77501,195,165,114
382,214,4.77501,103,83,41
290,220,4.77501,154,127,100
107,226,4.77501,60,56,46
199,226,4.77501,183,150,92
224,235,4.77501,207,180,138
324,242,4.77501,220,207,174
253,251,4.77501,212,192,155
152,254,4.77501,131,114,71
49,264,4.77501,147,135,87
486,278,4.77501,238,202,86
350,294,4.77501,213,196,162
492,298,4.77501,228,183,70
339,308,4.77501,225,203,165
366,310,4.77501,215,187,140
299,321,4.77501,214,194,153
204,327,4.77501,156,129,82
156,342,4.77501,85,84,60
67,348,4.77501,152,157,131
189,374,4.77501,163,131,80
220,398,4.77501,171,137,81
263,406,4.77501,171,141,87
142,416,4.77501,112,119,78
229,421,4.77501,160,139,85
109,423,4.77501,200,206,176
215,432,4.77501,125,116,86
456,434,4.77501,179,163,109
388,462,4.77501,126,125,96
152,471,4.77501,153,121,62
373,475,4.77501,224,218,177
201,479,4.77501,157,136,83
477,484,4.77501,229,192,102
163,504,4.77501,197,146,58
475,510,4.77501,190,159,91
207,36,4.64859,138,133,85
389,53,4.64859,149,129,62
499,64,4.64859,176,171,144
324,72,4.64859,153,123,59
306,87,4.64859,131,106,45
274,99,4.64859,95,82,45
150,105,4.64859,141,120,61
359,119,4.64859,144,114,46
125,130,4.64859,144,114,55
90,135,4.64859,126,117,71
498,163,4.64859,188,142,51
385,177,4.64859,122,99,48
366,183,4.64859,87,72,40
192,219,4.64859,187,150,95
365,221,4.64859,118,100,61
333,302,4.64859,227,202,165
213,309,4.64859,142,115,71
82,319,4.64859,162,167,141
92,327,4.64859,120,103,63
455,328,4.64859,109,92,42
188,332,4.64859,157,132,80
118,340,4.64859,123,108,65
318,357,4.64859,220,199,157
396,363,4.64859,145,130,89
489,367,4.64859,159,122,48
289,387,4.64859,204,146,103
372,394,4.64859,200,179,133
457,413,4.64859,159,166,165
257,426,4.64859,180,143,91
127,464,4.64859,144,123,67
146,479,4.64859,159,121,60
486,483,4.64859,218,191,115
64,489,4.64859,148,139,92
483,35,4.2343,160,126,59
380,37,4.2343,189,201,191
375,45,4.2343,154,159,127
223,47,4.2343,160,128,55
398,50,4.2343,149,130,60
490,57,4.2343,168,138,60
144,59,4.2343,172,191,189
354,60,4.2343,195,158,55
394,89,4.2343,121,101,45
195,111,4.2343,169,132,57
181,121,4.2343,187,158,109
379,132,4.2343,110,94,47
500,138,4.2343,180,169,97
477,143,4.2343,217,168,50
437,150,4.2343,165,126,48
341,155,4.2343,112,95,51
417,167,4.2343,177,139,54
247,199,4.2343,137,116,83
190,249,4.2343,119,102,69
384,263,4.2343,93,83,44
106,268,4.2343,106,100,66
130,271,4.2343,109,96,66
130,282,4.2343,115,104,62
500,297,4.2343,226,183,68
20,301,4.2343,184,205,204
299,307,4.2343,216,191,148
223,318,4.2343,120,101,74
254,323,4.2343,225,191,146
69,338,4.2343,162,171,147
369,342,4.2343,219,201,156
452,358,4.2343,117,94,42
492,359,4.2343,179,130,49
274,366,4.2343,208,159,116
251,370,4.2343,165,125,80
306,378,4.2343,213,180,145
447,407,4.2343,174,164,118
482,414,4.2343,84,85,67
372,420,4.2343,212,199,153
224,437,4.2343,130,119,79
285,465,4.2343,209,171,111
429,477,4.2343,182,143,63
213,511,4.2343,174,149,89
425,13,4.10788,188,203,204
488,19,4.10788,139,116,51
480,28,4.10788,141,121,56
509,36,4.10788,166,139,60
490,47,4.10788,214,169,62
405,69,4.10788,162,128,56
132,77,4.10788,94,90,62
312,80,4.10788,115,96,43
451,84,4.10788,155,123,54
368,90,4.10788,113,97,49
499,114,4.10788,196,203,175
158,116,4.10788,141,120,65
404,129,4.10788,143,113,47
175,145,4.10788,188,160,100
105,150,4.10788,141,122,67
498,200,4.10788,180,146,57
366,205,4.10788,99,82,43
182,206,4.10788,190,153,91
58,210,4.10788,148,162,137
175,215,4.10788,195,155,92
438,221,4.10788,208,165,54
334,222,4.10788,206,185,146
365,261,4.10788,173,151,101
408,304,4.10788,111,93,51
426,307,4.10788,135,105,50
273,310,4.10788,217,188,148
143,315,4.10788,79,74,53
488,319,4.10788,177,137,57
321,332,4.10788,215,195,159
494,343,4.10788,121,98,42
77,372,4.10788,190,200,177
442,390,4.10788,188,144,57
92,401,4.10788,198,211,206
288,407,4.10788,189,158,111
480,441,4.10788,178,187,171
187,443,4.10788,104,116,83
188,483,4.10788,170,145,76
145,487,4.10788,162,123,64
500,499,4.10788,171,165,132
399,503,4.10788,113,100,52
305,507,4.10788,226,209,157
457,9,3.82001,203,204,163
418,24,3.82001,162,173,161
296,27,3.82001,191,183,124
232,28,3.82001,163,168,126
454,30,3.82001,157,122,40
498,30,3.82001,191,150,56
315,32,3.82001,185,159,90
419,36,3.82001,183,196,159
195,37,3.82001,171,183,144
253,39,3.82001,195,160,59
423,47,3.82001,172,144,55
197,48,3.82001,131,114,49
328,52,3.82001,230,195,88
401,57,3.82001,179,154,65
438,68,3.82001,160,122,47
193,72,3.82001,126,107,49
225,79,3.82001,127,112,50
401,89,3.82001,154,129,53
145,92,3.82001,120,109,58
145,98,3.82001,119,105,57
478,104,3.82001,178,160,94
480,110,3.82001,183,188,157
291,113,3.82001,98,83,39
155,132,3.82001,166,139,85
200,135,3.82001,193,171,117
120,137,3.82001,147,116,55
206,137,3.82001,202,179,132
489,138,3.82001,202,167,56
470,154,3.82001,210,159,46
87,159,3.82001,130,116,67
505,164,3.82001,205,156,50
356,168,3.82001,108,92,47
463,172,3.82001,137,112,49
287,178,3.82001,199,189,153
314,183,3.82001,200,186,150
191,186,3.82001,191,159,101
54,196,3.82001,147,148,99
405,200,3.82001,156,119,52
83,211,3.82001,142,117,67
420,211,3.82001,166,121,42
192,212,3.82001,191,158,100
234,212,3.82001,206,181,138
216,220,3.82001,191,160,109
166,221,3.82001,160,132,87
431,222,3.82001,187,138,45
445,223,3.82001,201,157,53
354,234,3.82001,217,203,157
294,236,3.82001,105,97,65
70,240,3.82001,145,125,75
472,241,3.82001,223,175,66
456,242,3.82001,172,125,42
161,243,3.82001,146,128,77
481,247,3.82001,196,155,69
504,249,3.82001,157,113,54
87,252,3.82001,168,135,72
465,257,3.82001,220,176,71
479,257,3.82001,233,202,98
86,258,3.82001,155,127,71
282,266,3.82001,217,209,182
238,273,3.82001,235,213,169
66,276,3.82001,127,109,60
501,277,3.82001,230,192,75
176,278,3.82001,100,94,60
239,283,3.82001,236,209,165
486,285,3.82001,242,208,81
296,286,3.82001,221,206,169
286,287,3.82001,219,202,168
240,289,3.82001,229,202,153
244,295,3.82001,232,209,169
263,295,3.82001,228,206,164
225,307,3.82001,128,106,77
249,314,3.82001,232,200,150
207,319,3.82001,146,123,76
232,320,3.82001,176,141,95
475,330,3.82001,163,127,52
75,331,3.82001,151,156,126
106,338,3.82001,130,111,62
180,349,3.82001,155,134,81
216,353,3.82001,144,120,73
242,361,3.82001,173,147,97
383,367,3.82001,202,180,131
289,375,3.82001,117,78,58
71,377,3.82001,184,189,159
342,382,3.82001,220,212,172
230,390,3.82001,171,141,97
258,393,3.82001,161,102,69
488,394,3.82001,96,86,40
399,397,3.82001,176,151,94
365,408,3.82001,189,175,126
140,409,3.82001,123,116,68
280,409,3.82001,168,144,102
500,410,3.82001,109,94,54
409,413,3.82001,94,87,55
219,417,3.82001,124,113,79
360,417,3.82001,174,160,123
482,421,3.82001,143,150,143
414,424,3.82001,120,103,57
